region,district,area,table,row,column,value,row_no
nt,s,s20,5,a78_<,e77_both,114.0,78
nt,s,s20,5,a80_2000,e77_both,1362.0,80
nt,s,s20,5,a82_4000,e77_both,226.0,82
nt,s,s20,5,a84_6000,e77_both,492.0,84
nt,s,s20,5,a86_8000,e77_both,675.0,86
nt,s,s20,5,a88_10000,e77_both,1517.0,88
nt,s,s20,5,a90_15000,e77_both,1130.0,90
nt,s,s20,5,a92_20000,e77_both,1131.0,92
nt,s,s20,5,a94_25000,e77_both,593.0,94
nt,s,s20,5,a96_30000,e77_both,1099.0,96
nt,s,s20,5,a98_40000,e77_both,1275.0,98
nt,s,s20,5,a100_>=,e77_both,781.0,100
