region,district,area,table,row,column,value,row_no
nt,r,r11,5,a78_<,c77_male,81.0,78
nt,r,r11,5,a80_2000,c77_male,152.0,80
nt,r,r11,5,a82_4000,c77_male,288.0,82
nt,r,r11,5,a84_6000,c77_male,469.0,84
nt,r,r11,5,a86_8000,c77_male,854.0,86
nt,r,r11,5,a88_10000,c77_male,1285.0,88
nt,r,r11,5,a90_15000,c77_male,479.0,90
nt,r,r11,5,a92_20000,c77_male,400.0,92
nt,r,r11,5,a94_25000,c77_male,223.0,94
nt,r,r11,5,a96_30000,c77_male,194.0,96
nt,r,r11,5,a98_40000,c77_male,103.0,98
nt,r,r11,5,a100_>=,c77_male,88.0,100
