region,district,area,table,row,column,value,row_no
nt,p,p19,5,a78_<,c77_male,46.0,78
nt,p,p19,5,a80_2000,c77_male,92.0,80
nt,p,p19,5,a82_4000,c77_male,112.0,82
nt,p,p19,5,a84_6000,c77_male,355.0,84
nt,p,p19,5,a86_8000,c77_male,266.0,86
nt,p,p19,5,a88_10000,c77_male,559.0,88
nt,p,p19,5,a90_15000,c77_male,440.0,90
nt,p,p19,5,a92_20000,c77_male,313.0,92
nt,p,p19,5,a94_25000,c77_male,210.0,94
nt,p,p19,5,a96_30000,c77_male,455.0,96
nt,p,p19,5,a98_40000,c77_male,439.0,98
nt,p,p19,5,a100_>=,c77_male,520.0,100
