region,district,area,table,row,column,value,row_no
nt,l,l18,5,a78_<,d77_female,127.0,78
nt,l,l18,5,a80_2000,d77_female,398.0,80
nt,l,l18,5,a82_4000,d77_female,391.0,82
nt,l,l18,5,a84_6000,d77_female,846.0,84
nt,l,l18,5,a86_8000,d77_female,593.0,86
nt,l,l18,5,a88_10000,d77_female,747.0,88
nt,l,l18,5,a90_15000,d77_female,272.0,90
nt,l,l18,5,a92_20000,d77_female,146.0,92
nt,l,l18,5,a94_25000,d77_female,46.0,94
nt,l,l18,5,a96_30000,d77_female,72.0,96
nt,l,l18,5,a98_40000,d77_female,31.0,98
nt,l,l18,5,a100_>=,d77_female,20.0,100
