region,district,area,table,row,column,value,row_no
hk,a,a11,5,a78_<,e77_both,129.0,78
hk,a,a11,5,a80_2000,e77_both,530.0,80
hk,a,a11,5,a82_4000,e77_both,426.0,82
hk,a,a11,5,a84_6000,e77_both,729.0,84
hk,a,a11,5,a86_8000,e77_both,944.0,86
hk,a,a11,5,a88_10000,e77_both,1796.0,88
hk,a,a11,5,a90_15000,e77_both,962.0,90
hk,a,a11,5,a92_20000,e77_both,522.0,92
hk,a,a11,5,a94_25000,e77_both,575.0,94
hk,a,a11,5,a96_30000,e77_both,376.0,96
hk,a,a11,5,a98_40000,e77_both,144.0,98
hk,a,a11,5,a100_>=,e77_both,222.0,100
